,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
79,엄마,2ZjSmguUbTYYIArGyp8dH2,k-pop,https://open.spotify.com/track/2ZjSmguUbTYYIArGyp8dH2,Hwaii,1zVCbVIEKtjg4tRWqwixoY,[],2011-08-17,138814,0,0.753,0.481,4,-6.507,0,0.0673,0.771,8.68e-06,0.231,0.764,126.013,138815,4
80,OH YEAH (feat.박봄),5VwU58fTrOuk6ZOD405gnT,k-pop,https://open.spotify.com/track/5VwU58fTrOuk6ZOD405gnT,GD&TOP,3e3oLJehq4vQl2H0FAJnvn,"['k-pop', 'k-rap']",2010-12-24,195023,0,0.621,0.789,9,-2.287,1,0.0794,0.0215,0.0,0.194,0.588,129.983,195023,4
81,Girls - Feat. Lil Kim,0JURkyRmqvTlSST86vREPn,k-pop,https://open.spotify.com/track/0JURkyRmqvTlSST86vREPn,"['SE7EN', ""Lil' Kim""]","['14yLuCwlBqteUdBqx9soJV', '5tth2a3v0sWwV1C7bApBdX']","[['k-pop'], ['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']]",2009-03-10,216853,24,0.679,0.564,1,-7.499,1,0.157,0.0156,0.0,0.209,0.462,170.179,216854,4
82,Tout Contre Moi (Right Here),1trNxSGrjJq51TfYmiRsYA,k-pop,https://open.spotify.com/track/1trNxSGrjJq51TfYmiRsYA,Pudditorium,7uhOcLi85Fj8PlOempXh6z,['k-indie'],2011-09-20,282466,0,0.702,0.388,11,-11.97,0,0.0394,0.411,0.00097,0.197,0.492,80.015,282467,4
83,진,7b6wyMzamZgtK0E6tgQOnO,k-pop,https://open.spotify.com/track/7b6wyMzamZgtK0E6tgQOnO,김태성,5MAA8HJ5GHUr0AZboQVUDV,[],2011-08-09,115350,0,0.378,0.504,7,-15.88,1,0.06,0.739,0.911,0.116,0.0376,73.464,115350,4
84,Bad Boy,6VyN1eW6TZLzDlRUrMv4Pm,k-pop,https://open.spotify.com/track/6VyN1eW6TZLzDlRUrMv4Pm,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2012-02-29,238840,0,0.604,0.766,7,-4.794,1,0.14,0.0157,0.0,0.11,0.421,74.993,238840,4
85,Sunflower,0XBUBgtaupkJ92Ndb0twPF,k-pop,https://open.spotify.com/track/0XBUBgtaupkJ92Ndb0twPF,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,228333,0,0.437,0.787,7,-2.174,1,0.0355,0.684,0.0,0.252,0.439,159.812,228333,4
86,어서 와,2GCNN0rJVbKMzVaMmisiLp,k-pop,https://open.spotify.com/track/2GCNN0rJVbKMzVaMmisiLp,Hwaii,1zVCbVIEKtjg4tRWqwixoY,[],2011-08-17,186932,0,0.861,0.183,9,-8.581,1,0.0462,0.844,0.0,0.221,0.449,114.155,186932,3
87,끝나지 않은 노래 (구주 ver.),4GYzejLvFm4gZdRDmMrSYz,k-pop,https://open.spotify.com/track/4GYzejLvFm4gZdRDmMrSYz,박예진,09LgHPVmgiwoQ7pEL9Salu,[],2011-11-02,113444,0,0.668,0.318,10,-11.728,1,0.0771,0.503,1.16e-06,0.332,0.405,128.004,113445,4
88,Love pop (Acoustic ver.),6mObvBogGJSVqKOp8RNebE,k-pop,https://open.spotify.com/track/6mObvBogGJSVqKOp8RNebE,Shin Goeun,4h0Xhi9R88E3SqGzHpajrq,[],2011-09-06,192506,0,0.785,0.174,6,-10.493,1,0.0339,0.767,0.00172,0.112,0.31,110.038,192507,4
89,잘자요 그대 (MR),0rEwQqMKqbsA9deRl6ywnZ,k-pop,https://open.spotify.com/track/0rEwQqMKqbsA9deRl6ywnZ,Lena Park,7MNyflLAWpaH0EPw1fdORD,['korean pop'],2011-08-02,273040,0,0.456,0.408,11,-10.779,1,0.0271,0.16,0.422,0.153,0.0731,137.995,273040,4
90,Spring Rain,3tVURloUbySZJdxd6eFXuT,k-pop,https://open.spotify.com/track/3tVURloUbySZJdxd6eFXuT,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,237226,0,0.373,0.148,7,-16.937,1,0.0305,0.988,0.767,0.11,0.131,96.757,237227,4
91,놀자병,24e3JyWXGBDoI3yWiHFceQ,k-pop,https://open.spotify.com/track/24e3JyWXGBDoI3yWiHFceQ,Hwaii,1zVCbVIEKtjg4tRWqwixoY,[],2011-08-17,220447,0,0.915,0.278,9,-6.32,1,0.0591,0.724,0.0,0.296,0.611,133.978,220447,4
92,Try (밑바닥에서) [feat. Bumkey],75dYXnaZHXLgjEIkDERPEJ,k-pop,https://open.spotify.com/track/75dYXnaZHXLgjEIkDERPEJ,Tablo,3NdOtTPPaXrCyC7Lpmzyhv,"['k-pop', 'k-rap', 'korean r&b']",2011-11-01,208826,0,0.645,0.602,11,-8.647,0,0.158,0.0773,0.0,0.545,0.309,160.152,208827,4
93,결,7jc0Tce6FJAElTPJ7nruoB,k-pop,https://open.spotify.com/track/7jc0Tce6FJAElTPJ7nruoB,김태성,5MAA8HJ5GHUr0AZboQVUDV,[],2011-08-09,92386,0,0.691,0.285,0,-16.911,1,0.0394,0.751,0.785,0.108,0.495,120.027,92386,4
94,White Luv (inst.),6dbkwomm5qux6JvGR8hAGo,k-pop,https://open.spotify.com/track/6dbkwomm5qux6JvGR8hAGo,Jo Ha Rang,5nf2eLGrKD5GfEkrSjukUi,[],2011-12-07,202250,0,0.824,0.58,6,-6.751,0,0.0407,0.000897,0.647,0.205,0.598,117.989,202251,4
95,회상,7toDG9fohnjU2y2tbg9teG,k-pop,https://open.spotify.com/track/7toDG9fohnjU2y2tbg9teG,SUPER JUNIOR-K.R.Y.,5Kdp1Iq26eCz7XbPxOgt7F,"['k-pop', 'k-pop boy group']",2012-01-18,261603,0,0.777,0.762,4,-5.088,1,0.0355,0.128,2.32e-06,0.275,0.737,103.994,261604,4
96,기억하지 않으려 한다..,7Iv6uwJvJfANzzagIhBxU3,k-pop,https://open.spotify.com/track/7Iv6uwJvJfANzzagIhBxU3,에반,4khXiVomrATu3Rbq17XM0E,[],2012-02-14,317213,0,0.287,0.564,1,-6.332,1,0.0381,0.202,1.45e-05,0.235,0.321,150.043,317213,4
97,애인 있어요 (원곡 가수 이은미),6MYgJtV9IU4QTYOdhKinnD,k-pop,https://open.spotify.com/track/6MYgJtV9IU4QTYOdhKinnD,샘 카터,5fcjifZmet46JVHvlhLy19,[],2011-12-16,232500,0,0.456,0.406,1,-7.334,1,0.0322,0.767,0.0,0.108,0.172,139.703,232500,4
98,Wings (날개) [Daesung Solo],383CJ0ad4byEYkhpb5kkmZ,k-pop,https://open.spotify.com/track/383CJ0ad4byEYkhpb5kkmZ,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2012-02-29,223004,0,0.624,0.817,5,-4.543,1,0.0324,0.00257,1.3e-05,0.304,0.422,131.944,223004,4
99,기다린다 (Sad Version),62HZygUjdZsYVe3Au2NXzg,k-pop,https://open.spotify.com/track/62HZygUjdZsYVe3Au2NXzg,큐제이,2GbCbA9ZOWiyo9z4aeyQwx,[],2011-11-03,208386,0,0.447,0.379,10,-8.08,1,0.0407,0.866,0.0,0.091,0.34,139.594,208387,4
100,You Are My Healer,2M1zZ3ZapXR4GGKPrVdcSZ,k-pop,https://open.spotify.com/track/2M1zZ3ZapXR4GGKPrVdcSZ,Steve Lamount Harrold,72mwEKYSc4DtLpGpk22Jle,[],2011-10-19,212451,0,0.685,0.367,8,-14.919,1,0.0396,0.106,0.825,0.133,0.0693,131.92,212452,1
101,Call Me,6LjKqwHginYs8KBpcyk7Q4,k-pop,https://open.spotify.com/track/6LjKqwHginYs8KBpcyk7Q4,루미다(Rumeda),7t0iMiJQE0ufeiXDNTpEW0,[],2011-07-07,265693,0,0.617,0.889,9,-4.343,0,0.0265,0.0215,0.000124,0.121,0.38,93.017,265694,4
102,Ego,3hzNFVz7UMvzRjRD1Bn24K,k-pop,https://open.spotify.com/track/3hzNFVz7UMvzRjRD1Bn24K,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2012-06-01,205200,0,0.794,0.788,10,-3.853,0,0.0404,0.0209,0.0,0.131,0.842,120.995,205200,4
103,When I Fall In Love,4LZwI5tbb2T0MPDroqDQ8b,k-pop,https://open.spotify.com/track/4LZwI5tbb2T0MPDroqDQ8b,Yoon Han,7x2TQ2hsCj1I1eAWpgPlZF,"['korean jazz', 'korean singer-songwriter']",2012-02-15,289053,0,0.687,0.29,8,-12.683,1,0.074,0.651,0.868,0.092,0.306,59.989,289053,4
104,VITAMIN,7JEQSlU7K7RC12y3gubFq7,k-pop,https://open.spotify.com/track/7JEQSlU7K7RC12y3gubFq7,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,187133,23,0.773,0.898,6,-2.166,1,0.147,0.107,0.0,0.364,0.651,129.957,187133,4
105,Pretty Boy,093JufE4bOcQFFHNQh9DIV,k-pop,https://open.spotify.com/track/093JufE4bOcQFFHNQh9DIV,2NE1,1l0mKo96Jh9HVYONcRl3Yp,"['dance pop', 'k-pop', 'k-pop girl group']",2009-07-08,3056,0,0.0,0.0,0,-9.764,0,0.0,0.0,0.0,0.0,0.0,0.0,3056,0
106,망가져가,7zUKEUvxD8jle1e223Ssnx,k-pop,https://open.spotify.com/track/7zUKEUvxD8jle1e223Ssnx,U-KISS,2GB76Lm833jVI5kLvKEB7Z,"['k-pop', 'k-pop boy group']",2011-11-02,213210,0,0.762,0.841,10,-5.27,1,0.0749,0.111,0.0,0.0831,0.612,125.005,213210,4
107,Revolver,2EPALqqjXhbLVcFdmsPfbq,k-pop,https://open.spotify.com/track/2EPALqqjXhbLVcFdmsPfbq,Molly Maguires,5rSlwIz21f9BtLsIysUuti,[],2005-02-16,136360,0,0.0963,0.977,9,-10.128,0,0.0504,8.84e-05,0.558,0.15,0.565,167.579,136360,4
108,살,0rp0MQPYRwhTGujqRbF1vm,k-pop,https://open.spotify.com/track/0rp0MQPYRwhTGujqRbF1vm,김태성,5MAA8HJ5GHUr0AZboQVUDV,[],2011-08-09,156089,0,0.487,0.786,2,-11.556,1,0.0344,0.0649,0.893,0.0973,0.235,163.01,156090,1
109,2HOT,5CaFore8Phz3TQPmpntwSN,k-pop,https://open.spotify.com/track/5CaFore8Phz3TQPmpntwSN,G.NA,3hzcooxMtbApMTvvn6XKVA,['k-pop'],2012-01-01,186053,0,0.691,0.915,8,-2.193,1,0.101,0.0883,0.0,0.0661,0.874,133.011,186053,4
110,Go Away,6KkYCB6qc4m8EXauv7VNnB,k-pop,https://open.spotify.com/track/6KkYCB6qc4m8EXauv7VNnB,2NE1,1l0mKo96Jh9HVYONcRl3Yp,"['dance pop', 'k-pop', 'k-pop girl group']",2010,219453,0,0.733,0.778,11,-2.298,1,0.0392,0.0557,0.0,0.0609,0.617,127.998,219453,4
111,How Great Is Your Love(Original Title : Still Believe In Love),4wRCCgHHEimkd2SqzrGOhe,k-pop,https://open.spotify.com/track/4wRCCgHHEimkd2SqzrGOhe,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,234840,0,0.561,0.72,4,-5.322,1,0.0316,0.157,0.0,0.262,0.428,134.122,234840,4
112,HAPPY DAY,1pVf7mbUeNWMlNqvfebfl4,k-pop,https://open.spotify.com/track/1pVf7mbUeNWMlNqvfebfl4,JAURIM,6evmYxFbDSIHilUaYC9MhL,"['k-indie', 'k-rock']",2011-08-18,264965,0,0.54,0.868,0,-4.193,1,0.0342,0.114,7.07e-05,0.27,0.425,125.881,264966,4
113,Miss Pretty(Inst),2oCEVrglpvmPQUg9pPlBwU,k-pop,https://open.spotify.com/track/2oCEVrglpvmPQUg9pPlBwU,Basick & Kim Saehangil,1g2cVj5S80InF75MPtuTmw,[],2011-05-25,191750,0,0.697,0.679,10,-7.39,0,0.0437,0.00159,0.811,0.127,0.56,95.024,191750,4
114,그댄 대단해요 (inst.),7Gt1mTck1wWmmAJpSMNmVs,k-pop,https://open.spotify.com/track/7Gt1mTck1wWmmAJpSMNmVs,김혜리,2Pa6m4wUITI5YYsmoVId4a,[],2011-10-04,215467,0,0.503,0.441,6,-10.049,1,0.028,0.0289,0.928,0.231,0.318,72.017,215467,4
115,짝 (inst.),4kr2Hhxe1GnAHwgSRgAiF4,k-pop,https://open.spotify.com/track/4kr2Hhxe1GnAHwgSRgAiF4,lady Jane,52PzQ1a9Gr6RPcpbpCX9jN,[],2011-11-16,226046,0,0.603,0.836,7,-5.261,1,0.0269,0.041,0.0412,0.135,0.307,128.985,226047,4
116,I'm Busy (난 바빠),7zgSu48Ohuysnb0znhpWh8,k-pop,https://open.spotify.com/track/7zgSu48Ohuysnb0znhpWh8,2NE1,1l0mKo96Jh9HVYONcRl3Yp,"['dance pop', 'k-pop', 'k-pop girl group']",2010,218226,0,0.834,0.876,2,-1.907,1,0.241,0.14,0.000182,0.0856,0.954,128.014,218227,4
117,다른 얘기 좀 하자 (inst.),2npV0FotZtnSblfMrDfsB3,k-pop,https://open.spotify.com/track/2npV0FotZtnSblfMrDfsB3,SOOL J & STi,5jY5Rma8az65AQluITQvbH,[],2011-08-12,294264,0,0.649,0.355,3,-10.888,0,0.0296,0.735,0.567,0.248,0.426,135.964,294265,4
118,널 그리다 (The Things I Really),5GVJzw8inFp96VBK40QnFc,k-pop,https://open.spotify.com/track/5GVJzw8inFp96VBK40QnFc,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,209040,0,0.333,0.0797,10,-14.597,1,0.036,0.97,0.0,0.112,0.221,176.535,209040,4
119,Classic,2RoSlVnjO90wf2JGpw6Imo,k-pop,https://open.spotify.com/track/2RoSlVnjO90wf2JGpw6Imo,Verbal Jint,24sQuJhQ85ZygDG7sUVUxR,"['k-indie', 'k-rap', 'korean old school hip hop']",2012-01-27,202500,0,0.883,0.81,11,-1.832,1,0.277,0.0286,0.0,0.0731,0.776,93.968,202501,4
120,Chug Chug (Dirty) (Feat. D. Theo of Soul Dive),02VLytaQGy2dugHnltyg1x,k-pop,https://open.spotify.com/track/02VLytaQGy2dugHnltyg1x,UMC/UW,2cDYHHOKJx1OQGxpYpYNdy,['k-rap'],2011-05-04,216461,0,0.72,0.954,9,-3.541,1,0.184,0.0788,0.0,0.352,0.596,129.868,216462,4
121,로맨스가 필요해,1D1RkVL2f5sESADuBr2xRo,k-pop,https://open.spotify.com/track/1D1RkVL2f5sESADuBr2xRo,V.A,5WzWThZOaAxGBxWP3E0vxl,[],2011-08-05,222588,0,0.654,0.717,1,-6.442,1,0.0316,0.0931,2.05e-06,0.104,0.663,127.049,222589,4
122,Cafe,2I6gvh4bVBN5Anp7xt7s2N,k-pop,https://open.spotify.com/track/2I6gvh4bVBN5Anp7xt7s2N,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2011-04-08,222720,0,0.789,0.758,5,-5.351,0,0.0386,0.108,0.0,0.314,0.754,106.04,222720,4
123,차마..,6DOTDn1Xaevmd1omsx5bH5,k-pop,https://open.spotify.com/track/6DOTDn1Xaevmd1omsx5bH5,Doz,2UAy6oKbhxTwZJMG5PC04D,[],2011-10-26,267266,0,0.703,0.733,0,-6.0,1,0.0478,0.297,1.9e-05,0.0633,0.788,89.983,267267,4
124,오빠만 믿어 (MR),1QBQqvlyhDp07xYawpKzaD,k-pop,https://open.spotify.com/track/1QBQqvlyhDp07xYawpKzaD,Park Hyun-Bin,4CFPY7gjBXwLIaDhkngkjj,['trot'],2011-11-23,206893,0,0.741,0.878,10,-4.628,0,0.0324,0.00895,0.898,0.0906,0.871,133.953,206893,4
125,나에게로 (To My Heart),3CSMZREOXOmRLAAbU6LqJK,k-pop,https://open.spotify.com/track/3CSMZREOXOmRLAAbU6LqJK,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,279653,0,0.205,0.27,1,-13.125,1,0.0318,0.706,0.000124,0.112,0.198,79.862,279653,3
126,나무토막,5SdSajpI4mTB0ED2GScNAe,k-pop,https://open.spotify.com/track/5SdSajpI4mTB0ED2GScNAe,V.A,5WzWThZOaAxGBxWP3E0vxl,[],2011-08-05,223043,0,0.563,0.468,7,-5.708,1,0.036,0.483,0.0,0.235,0.211,80.049,223044,4
127,사과,19uEyLqMJ5nGYvCwsGELQi,k-pop,https://open.spotify.com/track/19uEyLqMJ5nGYvCwsGELQi,Pudditorium,7uhOcLi85Fj8PlOempXh6z,['k-indie'],2011-09-20,302106,0,0.465,0.284,0,-15.77,0,0.0311,0.808,0.00697,0.102,0.198,133.795,302107,4
128,Still Alive,3eoBExgavjh0vL2hdO3cWy,k-pop,https://open.spotify.com/track/3eoBExgavjh0vL2hdO3cWy,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2012-06-01,198533,0,0.667,0.929,5,-2.913,0,0.271,0.0318,0.0,0.0669,0.652,109.954,198533,4
129,달그림자 (Inst.),3s73EEL17rTB6Y0mYlhrIl,k-pop,https://open.spotify.com/track/3s73EEL17rTB6Y0mYlhrIl,김태성,5MAA8HJ5GHUr0AZboQVUDV,[],2011-08-09,267679,0,0.596,0.2,6,-13.213,1,0.0313,0.328,0.788,0.0994,0.133,139.953,267679,4
130,Ryu's Reffusal,5Kbn22ECwQ3VT2YBDRpnR5,k-pop,https://open.spotify.com/track/5Kbn22ECwQ3VT2YBDRpnR5,부부(Booboo),5apQNcVDuLPMd5yFznjilb,[],2010-01-14,193732,0,0.489,0.992,7,-3.37,1,0.168,0.000342,0.262,0.367,0.479,120.059,193733,4
131,Can Sorry!,3eFBeVZHr7auSO9mibJj7g,k-pop,https://open.spotify.com/track/3eFBeVZHr7auSO9mibJj7g,루미다(Rumeda),7t0iMiJQE0ufeiXDNTpEW0,[],2011-07-07,219254,0,0.609,0.939,0,-4.216,1,0.0355,0.00548,0.259,0.0855,0.808,96.0,219255,4
132,Aom&1llionaire,2AeehzPLTXD9awQuflMfXq,k-pop,https://open.spotify.com/track/2AeehzPLTXD9awQuflMfXq,"['Jay Park', 'The Quiett', 'Dok2']","['4XDi67ZENZcbfKnvMnTYsI', '2qI1pO64eYqGUiv1XTw4cy', '0rW6fVd3yuW2CF2sLYWQtE']","[['k-pop', 'k-rap', 'korean r&b'], ['k-rap', 'korean r&b', 'korean trap'], ['k-rap', 'korean old school hip hop']]",2012-01-01,236360,0,0.669,0.657,6,-6.361,0,0.37,0.00303,0.0,0.342,0.501,168.507,236360,4
133,제이니 (inst.),6egOySpFwNMkskDz967SMk,k-pop,https://open.spotify.com/track/6egOySpFwNMkskDz967SMk,lady Jane,52PzQ1a9Gr6RPcpbpCX9jN,[],2011-11-16,176085,0,0.763,0.764,1,-5.384,1,0.0517,9.54e-05,0.882,0.0348,0.913,121.995,176085,4
134,Let's Go Party,1zC7E7fjZ7lUgB72ZzukY4,k-pop,https://open.spotify.com/track/1zC7E7fjZ7lUgB72ZzukY4,2NE1,1l0mKo96Jh9HVYONcRl3Yp,"['dance pop', 'k-pop', 'k-pop girl group']",2009-07-08,3056,0,0.0,0.0,0,-9.764,0,0.0,0.0,0.0,0.0,0.0,0.0,3056,0
135,My J,5CNUrNLvTiHqXus3XGzCVz,k-pop,https://open.spotify.com/track/5CNUrNLvTiHqXus3XGzCVz,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,231253,0,0.785,0.853,5,-3.163,1,0.0399,0.454,0.0,0.187,0.864,121.023,231253,4
136,Shoelaces,24eEaxNVvDFt1EFqGu6tn7,k-pop,https://open.spotify.com/track/24eEaxNVvDFt1EFqGu6tn7,고정인,16Cg4RfYHw7ERMtHkSUfIg,[],2011-11-04,210773,0,0.41,0.184,4,-8.44,0,0.0301,0.93,1.72e-06,0.195,0.267,139.274,210774,4
137,Lollipop (Bonus Track) [BIGBANG & 2NE1],0J3DXNGMAW5ZcspbCB6Is6,k-pop,https://open.spotify.com/track/0J3DXNGMAW5ZcspbCB6Is6,2NE1,1l0mKo96Jh9HVYONcRl3Yp,"['dance pop', 'k-pop', 'k-pop girl group']",2009-07-08,3056,0,0.0,0.0,0,-9.764,0,0.0,0.0,0.0,0.0,0.0,0.0,3056,0
138,Angel,1OPmEI3EixtYE1Y5ARBYcm,k-pop,https://open.spotify.com/track/1OPmEI3EixtYE1Y5ARBYcm,SE7EN,14yLuCwlBqteUdBqx9soJV,['k-pop'],2012-02-01,226348,0,0.601,0.716,0,-5.017,1,0.0478,0.123,0.0,0.25,0.677,121.105,226348,4
139,그대 나만큼은,4wGkdIQNXys4YuJngIQ4WT,k-pop,https://open.spotify.com/track/4wGkdIQNXys4YuJngIQ4WT,Johan Kim,7kqUt0kZIfski1GVmbwjG3,['k-rap'],2011-09-26,248011,0,0.359,0.551,2,-7.175,1,0.0393,0.775,0.0,0.117,0.225,66.82,248012,4
140,Remember,2sfoz7WbsgT2D4w6LBmaWT,k-pop,https://open.spotify.com/track/2sfoz7WbsgT2D4w6LBmaWT,노영채,42Hs3ZckruMniGD2T4Nmko,[],2011-11-02,229746,0,0.511,0.264,8,-14.404,1,0.0292,0.867,0.731,0.111,0.187,140.082,229747,4
141,샤방샤방,3JYoX8OO1wLm3ZoCGHNEGK,k-pop,https://open.spotify.com/track/3JYoX8OO1wLm3ZoCGHNEGK,Park Hyun-Bin,4CFPY7gjBXwLIaDhkngkjj,['trot'],2011-11-23,204680,0,0.607,0.939,6,-1.006,0,0.0524,0.0475,0.000229,0.268,0.796,137.028,204680,4
142,My Song,4IWAjPsSSWa0dzLVYTbV5e,k-pop,https://open.spotify.com/track/4IWAjPsSSWa0dzLVYTbV5e,루미다(Rumeda),7t0iMiJQE0ufeiXDNTpEW0,[],2011-07-07,198805,0,0.675,0.914,7,-4.316,1,0.0377,0.00169,0.189,0.431,0.6,93.028,198806,4
143,Clap,0ogSkV7NW7moe547WClrET,k-pop,https://open.spotify.com/track/0ogSkV7NW7moe547WClrET,"['Jay Park', 'Tiger JK', 'Tasha']","['4XDi67ZENZcbfKnvMnTYsI', '11S00dFcvNvJahis8MTGMD', '3Q7EwHc4o8SCBtjbV20B2i']","[['k-pop', 'k-rap', 'korean r&b'], ['k-rap'], []]",2012-01-01,253453,0,0.533,0.914,2,-4.15,1,0.347,0.166,0.0,0.427,0.58,172.252,253453,4
144,화장하지 말아요,7k4DF5XzzymDMZmbUzEosH,k-pop,https://open.spotify.com/track/7k4DF5XzzymDMZmbUzEosH,"['STi', 'FatDoo']","['38m6NaoBF8CowoI9HfswXC', '2sX96PhvQnPCAHNXi9rmdR']","[[], ['k-rap']]",2011-11-28,216493,0,0.698,0.702,10,-6.373,1,0.237,0.779,0.0,0.0959,0.765,100.642,216493,4
145,Try to Follow Me (날 따라 해봐요),1ixJzrovXOvEzT0EbI1dOv,k-pop,https://open.spotify.com/track/1ixJzrovXOvEzT0EbI1dOv,2NE1,1l0mKo96Jh9HVYONcRl3Yp,"['dance pop', 'k-pop', 'k-pop girl group']",2010,189426,0,0.691,0.917,10,-2.936,0,0.131,0.0354,4.04e-05,0.121,0.785,179.807,189427,4
146,In Your Presence,3yHthGHCrWXDXB2VwrMoPN,k-pop,https://open.spotify.com/track/3yHthGHCrWXDXB2VwrMoPN,Steve Lamount Harrold,72mwEKYSc4DtLpGpk22Jle,[],2011-10-19,270114,0,0.458,0.455,10,-5.635,0,0.0248,0.0298,0.000262,0.0873,0.0797,64.679,270114,4
147,My J,1ivkDhTITJmT85j4NJY0Nu,k-pop,https://open.spotify.com/track/1ivkDhTITJmT85j4NJY0Nu,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,231253,0,0.793,0.856,5,-3.211,1,0.0361,0.386,0.0,0.169,0.864,121.015,231253,4
148,정말 내가 죽을 죄를 지었어 (inst.),2f4fIWotqWTzlHMjw2PX89,k-pop,https://open.spotify.com/track/2f4fIWotqWTzlHMjw2PX89,Doz,2UAy6oKbhxTwZJMG5PC04D,[],2012-01-27,273027,0,0.618,0.916,9,-7.956,0,0.0301,0.00543,0.808,0.0798,0.364,125.001,273028,4
149,May Be,1RNEVmbJMzc0Ayk4xnCBK3,k-pop,https://open.spotify.com/track/1RNEVmbJMzc0Ayk4xnCBK3,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,241280,0,0.454,0.145,1,-20.796,1,0.051,0.992,0.899,0.0967,0.122,107.254,241280,4
150,지워버릴래 (inst.),7lJm9RAFIJYWrVG9uIB1al,k-pop,https://open.spotify.com/track/7lJm9RAFIJYWrVG9uIB1al,루앤,6u8BBooK8oxksQjWlfmiOr,[],2011-12-02,231970,0,0.749,0.874,1,-7.432,0,0.0761,0.0464,0.926,0.12,0.363,130.0,231970,4
151,"F*** U (feat. Deepflow, J-Kwondo of 45 RPM)",2c1Fbb7DfPgp9wULdDNOTP,k-pop,https://open.spotify.com/track/2c1Fbb7DfPgp9wULdDNOTP,J-Dogg,4iiBibHDQhvFxF7lY3BMLT,['k-rap'],2011-05-30,252827,0,0.767,0.75,11,-5.604,1,0.0548,0.00482,4.27e-06,0.116,0.338,100.018,252828,4
152,via dolorosa (고난의 길),3ev8mLuNKLLtCmrOLVcexO,k-pop,https://open.spotify.com/track/3ev8mLuNKLLtCmrOLVcexO,JOYjin(조이진),3HgDVAqIQuuXQCXhSD4ILl,[],2012-01-16,170000,0,0.352,0.221,9,-13.142,0,0.0326,0.796,0.868,0.174,0.284,140.692,170000,4
153,Dancing Queen,7Afts5sVYt9oeQZNjrIojK,k-pop,https://open.spotify.com/track/7Afts5sVYt9oeQZNjrIojK,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2012-01-01,215280,38,0.717,0.916,0,-1.69,1,0.0323,0.402,1.23e-06,0.15,0.961,129.994,215280,4
154,Abril (April),3ix4VRVEZSpLAAwqDc2neU,k-pop,https://open.spotify.com/track/3ix4VRVEZSpLAAwqDc2neU,Pudditorium,7uhOcLi85Fj8PlOempXh6z,['k-indie'],2011-09-20,266186,0,0.716,0.228,11,-14.899,0,0.0299,0.775,1.2e-05,0.105,0.26,130.079,266187,4
155,Oh Wa,78hrSM8bnWQ8j3BTNViKiR,k-pop,https://open.spotify.com/track/78hrSM8bnWQ8j3BTNViKiR,SUNGMIN,2O46GIp2cr4sZaVPcP0ket,[],2012-07-23,203640,1,0.706,0.887,6,-2.82,1,0.04,0.0395,0.0,0.273,0.861,125.914,203640,4
156,달콤한 자극,4n5NR5jhtGiY7nbchgPkMK,k-pop,https://open.spotify.com/track/4n5NR5jhtGiY7nbchgPkMK,STi,38m6NaoBF8CowoI9HfswXC,[],2011-11-28,196480,0,0.815,0.699,8,-4.999,1,0.0992,0.241,0.00158,0.144,0.33,99.996,196480,4
157,네가 없어도,5NYazLwHVmcz2N1OnNNbpo,k-pop,https://open.spotify.com/track/5NYazLwHVmcz2N1OnNNbpo,The ForM Project,0gvuPHJknx5d4RHwHe5fO7,[],2011-11-03,211899,0,0.79,0.546,2,-6.313,1,0.0493,0.721,0.0,0.147,0.533,111.926,211900,4
